L	adapt_allow_repeats	adapt_beam_parent_workers	adapt_optimizer_kind	adapt_parallel_gradient_workers	adapt_pool_class_filter_json	algorithm_id	append_selection_policy	batch_id	blocker	budget	case_id	cell_manifest_rel	child_policy	code_bundle	code_bundle_sha256	current_json_rel	display_regime	exact_energy_key	exact_energy_manifest	exact_energy_manifest_sha256	exact_energy_method	exact_energy_source	exact_fidelity_max_qubits	exact_reference_energy	exact_reference_n_ph_max	expected_horizon	family	generic_adapt_runtime_split_max_subset_size	generic_adapt_runtime_split_mode	generic_adapt_runtime_split_symmetry_policy	generic_adapt_stop_policy	geo_immediate_repeat_policy	hh_adaptive_pool_profile	hh_generator_registry_cache_dir	hh_generator_registry_cache_mode	hh_generator_registry_cache_required	hh_pool_cache_dir	hh_pool_cache_manifest	hh_pool_cache_mode	hh_pool_cache_required	hh_pool_cache_scope	horizon_source	implementation_contract_id	implementation_lock	implementation_lock_sha256	matrix_label	matrix_role	max_depth	method_key	method_label	n_ph_ref	n_ph_work	one_accepted_parent_per_outer_iteration	optimizer	parent_generator_policy	phase2_batching	phase3_adapt_beam_parent_workers	phase3_adapt_max_depth	phase3_adapt_maxiter	phase3_adapt_parallel_gradient_workers	phase3_batching	phase3_final_maxiter	phase3_policy_json	phase3_policy_json_sha256	phase3_refit_maxiter	pool_contract	primary_energy_metric	record_id	record_output_dir	request_cpus	request_disk_mb	request_memory_mb	resource_pool_term_cap	resource_qubit_cap	resource_tier	result_json_rel	run_class	runnable	same_cutoff_error_role	same_cutoff_exact_gs_energy	selector_horizon_semantics	settings_changed	settings_reused	shared_pauli_pool_max_subset_size	shared_pauli_pool_mode	shared_pauli_pool_symmetry_policy	snake_fixed_horizon_no_target	snake_phase3_runtime_split_child_set_symmetry_policy	snake_phase3_runtime_split_max_subset_size	snake_phase3_runtime_split_mode	snake_phase3_runtime_split_selection_mode	snake_progress_reference_transport	source_settings_status	stderr_rel	stdout_rel	suite_profile
3	true	2	powell	2	off	static_family_native_adapt_phase3	append_only_with_replacement	paper_i_scaling_matrix_parent_powell200_20260710_v1		200	hh_L3_nph2_scaling_weak_weak	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__snake__parent_powell200__iter50/cell_manifest.json	macro_only	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_code.tar.gz	d0982f4696eaecdde533aaf2194af0900fb5fa7c4adde301056cbab80354c3fb	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__snake__parent_powell200__iter50/result/hh_L3_nph2_scaling_weak_weak/json/current.json	weak-weak	0981e2b04e9d558dd69c8448	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/exact_energy_manifest.json	5fff8c67abff10a229a1ecd82dc08a25bc211d723727a82257930447d920d296	same_cutoff_exact_diagonalization	pipelines.exact_bench.static_reference_metrics.exact_energy_for_spec	10	-1.2240595038534747	2	50	hh	1	off	off		block_only_adjacent_repeat_after_full_pool_selection	full_meta_unfiltered	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_generator_registry_cache_v1	disk	true	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_pool_cache_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_cache_prewarm_manifest.json	disk	true	exact	locked:hh_outer_iteration_50	corrected_geo_append_estimator_accounting_20260710_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/implementation_lock.json	737fc83467002beaa820f1e411563c9877b5eaafb3dc203027c1e0d56fddff05	paper_i_scaling_matrix_parent_only	finite_size_cutoff_scaling_parent_generator_comparison	50	snake	SNAKE	2	2	true	POWELL	full_meta_parent_macro_generators_only_all_methods	off	2	50	200	2	off	200	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_snake_policy.json	65f535e90f932615d3e448ca92807c90b0af4657f2776916865c81111a0bcc4b	200	full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__snake__parent_powell200__iter50	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__snake__parent_powell200__iter50	4	61440	32768	1024	16	hh_12q_high_memory	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__snake__parent_powell200__iter50/result/generic_static_single.json	candidate	true	primary	-1.2240595038534747	outer_selector_iterations_not_guaranteed_ansatz_depth	L;n_ph_work;outer_iteration_horizon;new_output_identity	physics_from_table_i_scaling_profile;Powell200;full_meta;parent_only	1	off	off	true	off	1	off	off	adapt_pipeline_internal_exact_gs_same_numeric	user_locked_scaling_matrix_profile_no_visible_higher_size_anchor	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__snake__parent_powell200__iter50/stderr.log	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__snake__parent_powell200__iter50/stdout.log	paper_i_scaling_matrix_20260710_v1
3	true	not_applicable	powell	not_applicable	off	static_geo_adapt_vqe	append_only_with_replacement	paper_i_scaling_matrix_parent_powell200_20260710_v1		200	hh_L3_nph2_scaling_weak_weak	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__geo__parent_powell200__iter50/cell_manifest.json	macro_only	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_code.tar.gz	d0982f4696eaecdde533aaf2194af0900fb5fa7c4adde301056cbab80354c3fb	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__geo__parent_powell200__iter50/adapt_iteration_progress.jsonl	weak-weak	0981e2b04e9d558dd69c8448	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/exact_energy_manifest.json	5fff8c67abff10a229a1ecd82dc08a25bc211d723727a82257930447d920d296	same_cutoff_exact_diagonalization	pipelines.exact_bench.static_reference_metrics.exact_energy_for_spec	10	-1.2240595038534747	2	50	hh	1	off	off	fixed_horizon_no_target_v1	block_only_adjacent_repeat_after_full_pool_selection	full_meta_unfiltered	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_generator_registry_cache_v1	disk	true	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_pool_cache_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_cache_prewarm_manifest.json	disk	true	exact	locked:hh_outer_iteration_50	corrected_geo_append_estimator_accounting_20260710_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/implementation_lock.json	737fc83467002beaa820f1e411563c9877b5eaafb3dc203027c1e0d56fddff05	paper_i_scaling_matrix_parent_only	finite_size_cutoff_scaling_parent_generator_comparison	50	geo	Geo-ADAPT	2	2	true	POWELL	full_meta_parent_macro_generators_only_all_methods	off		50	200		off	200			200	full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__geo__parent_powell200__iter50	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__geo__parent_powell200__iter50	1	61440	32768	1024	16	hh_12q_high_memory	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__geo__parent_powell200__iter50/result/generic_static_single.json	candidate	true	primary	-1.2240595038534747	outer_selector_iterations_not_guaranteed_ansatz_depth	L;n_ph_work;outer_iteration_horizon;new_output_identity	physics_from_table_i_scaling_profile;Powell200;full_meta;parent_only	1	off	off	not_applicable	off	1	off	off	generic_static_exact_energy_env	user_locked_scaling_matrix_profile_no_visible_higher_size_anchor	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__geo__parent_powell200__iter50/stderr.log	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__geo__parent_powell200__iter50/stdout.log	paper_i_scaling_matrix_20260710_v1
3	true	not_applicable	powell	not_applicable	off	static_full_meta_append_adapt_vqe	append_only_with_replacement	paper_i_scaling_matrix_parent_powell200_20260710_v1		200	hh_L3_nph2_scaling_weak_weak	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__append__parent_powell200__iter50/cell_manifest.json	macro_only	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_code.tar.gz	d0982f4696eaecdde533aaf2194af0900fb5fa7c4adde301056cbab80354c3fb	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__append__parent_powell200__iter50/adapt_iteration_progress.jsonl	weak-weak	0981e2b04e9d558dd69c8448	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/exact_energy_manifest.json	5fff8c67abff10a229a1ecd82dc08a25bc211d723727a82257930447d920d296	same_cutoff_exact_diagonalization	pipelines.exact_bench.static_reference_metrics.exact_energy_for_spec	10	-1.2240595038534747	2	50	hh	1	off	off	fixed_horizon_no_target_v1	block_only_adjacent_repeat_after_full_pool_selection	full_meta_unfiltered	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_generator_registry_cache_v1	disk	true	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_pool_cache_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_cache_prewarm_manifest.json	disk	true	exact	locked:hh_outer_iteration_50	corrected_geo_append_estimator_accounting_20260710_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/implementation_lock.json	737fc83467002beaa820f1e411563c9877b5eaafb3dc203027c1e0d56fddff05	paper_i_scaling_matrix_parent_only	finite_size_cutoff_scaling_parent_generator_comparison	50	append	Append-ADAPT	2	2	true	POWELL	full_meta_parent_macro_generators_only_all_methods	off		50	200		off	200			200	full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__append__parent_powell200__iter50	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__append__parent_powell200__iter50	1	61440	32768	1024	16	hh_12q_high_memory	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__append__parent_powell200__iter50/result/generic_static_single.json	candidate	true	primary	-1.2240595038534747	outer_selector_iterations_not_guaranteed_ansatz_depth	L;n_ph_work;outer_iteration_horizon;new_output_identity	physics_from_table_i_scaling_profile;Powell200;full_meta;parent_only	1	off	off	not_applicable	off	1	off	off	generic_static_exact_energy_env	user_locked_scaling_matrix_profile_no_visible_higher_size_anchor	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__append__parent_powell200__iter50/stderr.log	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_weak_weak__append__parent_powell200__iter50/stdout.log	paper_i_scaling_matrix_20260710_v1
3	true	2	powell	2	off	static_family_native_adapt_phase3	append_only_with_replacement	paper_i_scaling_matrix_parent_powell200_20260710_v1		200	hh_L3_nph2_scaling_intermediate_weak	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__snake__parent_powell200__iter50/cell_manifest.json	macro_only	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_code.tar.gz	d0982f4696eaecdde533aaf2194af0900fb5fa7c4adde301056cbab80354c3fb	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__snake__parent_powell200__iter50/result/hh_L3_nph2_scaling_intermediate_weak/json/current.json	intermediate-weak	74ca244fc9ba4afe478099ee	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/exact_energy_manifest.json	5fff8c67abff10a229a1ecd82dc08a25bc211d723727a82257930447d920d296	same_cutoff_exact_diagonalization	pipelines.exact_bench.static_reference_metrics.exact_energy_for_spec	10	-0.6741628542918776	2	50	hh	1	off	off		block_only_adjacent_repeat_after_full_pool_selection	full_meta_unfiltered	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_generator_registry_cache_v1	disk	true	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_pool_cache_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_cache_prewarm_manifest.json	disk	true	exact	locked:hh_outer_iteration_50	corrected_geo_append_estimator_accounting_20260710_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/implementation_lock.json	737fc83467002beaa820f1e411563c9877b5eaafb3dc203027c1e0d56fddff05	paper_i_scaling_matrix_parent_only	finite_size_cutoff_scaling_parent_generator_comparison	50	snake	SNAKE	2	2	true	POWELL	full_meta_parent_macro_generators_only_all_methods	off	2	50	200	2	off	200	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_snake_policy.json	65f535e90f932615d3e448ca92807c90b0af4657f2776916865c81111a0bcc4b	200	full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__snake__parent_powell200__iter50	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__snake__parent_powell200__iter50	4	61440	32768	1024	16	hh_12q_high_memory	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__snake__parent_powell200__iter50/result/generic_static_single.json	candidate	true	primary	-0.6741628542918776	outer_selector_iterations_not_guaranteed_ansatz_depth	L;n_ph_work;outer_iteration_horizon;new_output_identity	physics_from_table_i_scaling_profile;Powell200;full_meta;parent_only	1	off	off	true	off	1	off	off	adapt_pipeline_internal_exact_gs_same_numeric	user_locked_scaling_matrix_profile_no_visible_higher_size_anchor	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__snake__parent_powell200__iter50/stderr.log	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__snake__parent_powell200__iter50/stdout.log	paper_i_scaling_matrix_20260710_v1
3	true	not_applicable	powell	not_applicable	off	static_geo_adapt_vqe	append_only_with_replacement	paper_i_scaling_matrix_parent_powell200_20260710_v1		200	hh_L3_nph2_scaling_intermediate_weak	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__geo__parent_powell200__iter50/cell_manifest.json	macro_only	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_code.tar.gz	d0982f4696eaecdde533aaf2194af0900fb5fa7c4adde301056cbab80354c3fb	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__geo__parent_powell200__iter50/adapt_iteration_progress.jsonl	intermediate-weak	74ca244fc9ba4afe478099ee	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/exact_energy_manifest.json	5fff8c67abff10a229a1ecd82dc08a25bc211d723727a82257930447d920d296	same_cutoff_exact_diagonalization	pipelines.exact_bench.static_reference_metrics.exact_energy_for_spec	10	-0.6741628542918776	2	50	hh	1	off	off	fixed_horizon_no_target_v1	block_only_adjacent_repeat_after_full_pool_selection	full_meta_unfiltered	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_generator_registry_cache_v1	disk	true	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_pool_cache_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_cache_prewarm_manifest.json	disk	true	exact	locked:hh_outer_iteration_50	corrected_geo_append_estimator_accounting_20260710_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/implementation_lock.json	737fc83467002beaa820f1e411563c9877b5eaafb3dc203027c1e0d56fddff05	paper_i_scaling_matrix_parent_only	finite_size_cutoff_scaling_parent_generator_comparison	50	geo	Geo-ADAPT	2	2	true	POWELL	full_meta_parent_macro_generators_only_all_methods	off		50	200		off	200			200	full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__geo__parent_powell200__iter50	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__geo__parent_powell200__iter50	1	61440	32768	1024	16	hh_12q_high_memory	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__geo__parent_powell200__iter50/result/generic_static_single.json	candidate	true	primary	-0.6741628542918776	outer_selector_iterations_not_guaranteed_ansatz_depth	L;n_ph_work;outer_iteration_horizon;new_output_identity	physics_from_table_i_scaling_profile;Powell200;full_meta;parent_only	1	off	off	not_applicable	off	1	off	off	generic_static_exact_energy_env	user_locked_scaling_matrix_profile_no_visible_higher_size_anchor	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__geo__parent_powell200__iter50/stderr.log	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__geo__parent_powell200__iter50/stdout.log	paper_i_scaling_matrix_20260710_v1
3	true	not_applicable	powell	not_applicable	off	static_full_meta_append_adapt_vqe	append_only_with_replacement	paper_i_scaling_matrix_parent_powell200_20260710_v1		200	hh_L3_nph2_scaling_intermediate_weak	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__append__parent_powell200__iter50/cell_manifest.json	macro_only	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_code.tar.gz	d0982f4696eaecdde533aaf2194af0900fb5fa7c4adde301056cbab80354c3fb	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__append__parent_powell200__iter50/adapt_iteration_progress.jsonl	intermediate-weak	74ca244fc9ba4afe478099ee	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/exact_energy_manifest.json	5fff8c67abff10a229a1ecd82dc08a25bc211d723727a82257930447d920d296	same_cutoff_exact_diagonalization	pipelines.exact_bench.static_reference_metrics.exact_energy_for_spec	10	-0.6741628542918776	2	50	hh	1	off	off	fixed_horizon_no_target_v1	block_only_adjacent_repeat_after_full_pool_selection	full_meta_unfiltered	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_generator_registry_cache_v1	disk	true	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_pool_cache_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_cache_prewarm_manifest.json	disk	true	exact	locked:hh_outer_iteration_50	corrected_geo_append_estimator_accounting_20260710_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/implementation_lock.json	737fc83467002beaa820f1e411563c9877b5eaafb3dc203027c1e0d56fddff05	paper_i_scaling_matrix_parent_only	finite_size_cutoff_scaling_parent_generator_comparison	50	append	Append-ADAPT	2	2	true	POWELL	full_meta_parent_macro_generators_only_all_methods	off		50	200		off	200			200	full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__append__parent_powell200__iter50	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__append__parent_powell200__iter50	1	61440	32768	1024	16	hh_12q_high_memory	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__append__parent_powell200__iter50/result/generic_static_single.json	candidate	true	primary	-0.6741628542918776	outer_selector_iterations_not_guaranteed_ansatz_depth	L;n_ph_work;outer_iteration_horizon;new_output_identity	physics_from_table_i_scaling_profile;Powell200;full_meta;parent_only	1	off	off	not_applicable	off	1	off	off	generic_static_exact_energy_env	user_locked_scaling_matrix_profile_no_visible_higher_size_anchor	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__append__parent_powell200__iter50/stderr.log	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_intermediate_weak__append__parent_powell200__iter50/stdout.log	paper_i_scaling_matrix_20260710_v1
3	true	2	powell	2	off	static_family_native_adapt_phase3	append_only_with_replacement	paper_i_scaling_matrix_parent_powell200_20260710_v1		200	hh_L3_nph2_scaling_strong_weak	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_strong_weak__snake__parent_powell200__iter50/cell_manifest.json	macro_only	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_code.tar.gz	d0982f4696eaecdde533aaf2194af0900fb5fa7c4adde301056cbab80354c3fb	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_strong_weak__snake__parent_powell200__iter50/result/hh_L3_nph2_scaling_strong_weak/json/current.json	strong-weak	a47d78ea3836a65e2badc475	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/exact_energy_manifest.json	5fff8c67abff10a229a1ecd82dc08a25bc211d723727a82257930447d920d296	same_cutoff_exact_diagonalization	pipelines.exact_bench.static_reference_metrics.exact_energy_for_spec	10	0.7901779665530545	2	50	hh	1	off	off		block_only_adjacent_repeat_after_full_pool_selection	full_meta_unfiltered	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_generator_registry_cache_v1	disk	true	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_pool_cache_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/hh_cache_prewarm_manifest.json	disk	true	exact	locked:hh_outer_iteration_50	corrected_geo_append_estimator_accounting_20260710_v1	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/implementation_lock.json	737fc83467002beaa820f1e411563c9877b5eaafb3dc203027c1e0d56fddff05	paper_i_scaling_matrix_parent_only	finite_size_cutoff_scaling_parent_generator_comparison	50	snake	SNAKE	2	2	true	POWELL	full_meta_parent_macro_generators_only_all_methods	off	2	50	200	2	off	200	chtc/phase3_optuna/input/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_snake_policy.json	65f535e90f932615d3e448ca92807c90b0af4657f2776916865c81111a0bcc4b	200	full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_strong_weak__snake__parent_powell200__iter50	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_strong_weak__snake__parent_powell200__iter50	4	61440	32768	1024	16	hh_12q_high_memory	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_strong_weak__snake__parent_powell200__iter50/result/generic_static_single.json	candidate	true	primary	0.7901779665530545	outer_selector_iterations_not_guaranteed_ansatz_depth	L;n_ph_work;outer_iteration_horizon;new_output_identity	physics_from_table_i_scaling_profile;Powell200;full_meta;parent_only	1	off	off	true	off	1	off	off	adapt_pipeline_internal_exact_gs_same_numeric	user_locked_scaling_matrix_profile_no_visible_higher_size_anchor	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_strong_weak__snake__parent_powell200__iter50/stderr.log	raw_outputs/paper_i_scaling_matrix_parent_powell200_20260710_v1/paper_i_scaling_matrix_parent_powell200_20260710_v1__hh__hh_L3_nph2_scaling_strong_weak__snake__parent_powell200__iter50/stdout.log	paper_i_scaling_matrix_20260710_v1
