point_id,t,u,dv,omega0,g_ep,seed_index,warm_seed,adapt_seed,final_seed,ablation_id,ablation_kind,ablation_description,ablation_selected_operator_count,ablation_removed_operator_count,ablation_removed_operator_indices,ablation_removed_label,accepted_operator_count,warm_energy,warm_exact_energy,warm_delta_abs,adapt_energy,adapt_exact_energy,adapt_delta_abs,baseline_replay_energy,baseline_replay_exact_energy,baseline_replay_delta_abs,replay_energy,replay_exact_energy,replay_delta_abs,replay_relative_error_abs,replay_num_parameters,replay_runtime_s,replay_stop_reason,replay_gate_pass_1e2,replay_delta_vs_baseline_energy,replay_delta_vs_baseline_abs_delta,warm_to_adapt_energy_drop,adapt_to_replay_energy_drop,warm_to_replay_energy_drop,history_length,last_k,last_k_tail_count,last_k_marginal_gains,last_k_marginal_gain_mean,last_k_marginal_gain_min,last_k_marginal_gain_max,last_k_marginal_gain_last,last_k_positive_fraction,rescue_count,stall_step_count,drop_low_signal_count,depth_rollback_count,optimizer_memory_reuse_count,nonpositive_marginal_gain_count,weakest_adapt_unit_label,weakest_adapt_final_order_index,weakest_adapt_removal_penalty,weakest_adapt_delta_energy_from_previous,adapt_min_delta_energy_from_previous,adapt_min_removal_penalty,replay_min_delta_energy_from_previous,replay_min_removal_penalty,audit_json,audit_csv,handoff_input_json,replay_output_json,seed_role,seed_rank_within_point
U4_g1_w1,1.0,4.0,0.0,1.0,1.0,1,7,11,19,full_replay_baseline,baseline,Canonical staged matched-family replay baseline.,22,0,[],,22,0.1578551926435529,0.11021039190896259,0.04764480073459032,0.14123322811123884,0.11021039190896259,0.03102283620227625,0.14027469210824442,0.11021039190896259,0.03006430019928183,0.14027469210824442,0.11021039190896259,0.03006430019928183,0.2727900670575233,66,137.95108129270375,converged,False,0.0,0.0,0.01662196453231407,0.0009585360029944201,0.01758050053530849,14,3,3,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0,12,3,0,13,12,accept14:uccsd_sing(alpha:0->1)_0,21,0.0,0.0,0.0,0.0,-1.279292444424667,0.0,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed01/audit.json,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed01/audit.csv,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed01/handoff.json,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed01/replay_full.json,worst,3
U4_g1_w1,1.0,4.0,0.0,1.0,1.0,2,107,111,119,full_replay_baseline,baseline,Canonical staged matched-family replay baseline.,22,0,[],,22,0.15772218377725933,0.11021039190896259,0.04751179186829674,0.1305651228154511,0.11021039190896259,0.02035473090648851,0.13056512281545107,0.11021039190896259,0.020354730906488483,0.13056512281545107,0.11021039190896259,0.020354730906488483,0.18468976068338602,66,134.1755262920633,converged,False,0.0,0.0,0.027157060961808227,2.7755575615628914e-17,0.027157060961808255,14,3,3,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0,13,3,0,13,13,accept13:hh_termwise_ham_unit_term(exeezeee),20,1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1102230246251565e-16,-1.1102230246251565e-16,1.1102230246251565e-16,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed02/audit.json,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed02/audit.csv,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed02/handoff.json,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed02/replay_full.json,best,1
U4_g1_w1,1.0,4.0,0.0,1.0,1.0,3,207,211,219,full_replay_baseline,baseline,Canonical staged matched-family replay baseline.,22,0,[],,22,0.1454395333523567,0.11021039190896259,0.03522914144339412,0.14306566196339365,0.11021039190896259,0.03285527005443106,0.13814146731628268,0.11021039190896259,0.027931075407320094,0.13814146731628268,0.11021039190896259,0.027931075407320094,0.2534341355975948,66,136.05346783436835,converged,False,0.0,0.0,0.002373871388963056,0.004924194647110969,0.007298066036074025,14,3,3,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0,13,3,0,13,13,accept14:hh_termwise_ham_unit_term(eeeexxee),21,0.0,0.0,0.0,0.0,-2.789624219459515,-0.0007419127673420622,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/audit.json,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/audit.csv,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/handoff.json,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/replay_full.json,median,2
U4_g1_w1,1.0,4.0,0.0,1.0,1.0,3,207,211,219,prefix_75,prefix_truncation,Keep the first floor(0.75 * depth) accepted operators in final order.,16,6,"[16, 17, 18, 19, 20, 21]",,22,0.1454395333523567,0.11021039190896259,0.03522914144339412,0.14306566196339365,0.11021039190896259,0.03285527005443106,0.13814146731628268,0.11021039190896259,0.027931075407320094,0.13502957727100706,0.11021039190896259,0.02481918536204447,0.22519823160184327,48,97.19094254169613,converged,False,-0.0031118900452756226,-0.0031118900452756226,0.002373871388963056,0.004924194647110969,0.007298066036074025,14,3,3,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,,0,13,3,0,13,13,accept14:hh_termwise_ham_unit_term(eeeexxee),21,0.0,0.0,0.0,0.0,-2.789624219459515,-0.0007419127673420622,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/audit.json,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/audit.csv,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/handoff_prefix_75.json,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/replay_prefix_75.json,median,2
U4_g1_w1,1.0,4.0,0.0,1.0,1.0,3,207,211,219,tail_drop_1,tail_truncation,Drop the last accepted operator in final order.,21,1,[21],hh_termwise_ham_unit_term(eeeexxee),22,0.1454395333523567,0.11021039190896259,0.03522914144339412,0.14306566196339365,0.11021039190896259,0.03285527005443106,0.13814146731628268,0.11021039190896259,0.027931075407320094,0.1404937173803702,0.11021039190896259,0.030283325471407607,0.27477740480609697,63,126.6937894159928,converged,False,0.0023522500640875132,0.0023522500640875132,0.002373871388963056,0.004924194647110969,0.007298066036074025,14,3,3,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,,0,13,3,0,13,13,accept14:hh_termwise_ham_unit_term(eeeexxee),21,0.0,0.0,0.0,0.0,-2.789624219459515,-0.0007419127673420622,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/audit.json,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/audit.csv,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/handoff_tail_drop_1.json,/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_2/artifacts/json/hh_l2_logical_screen_runs/hh_l2_logical_screen_U4_g1_w1_seed03/replay_tail_drop_1.json,median,2
