point_id,t,u,dv,omega0,g_ep,seed_index,warm_seed,adapt_seed,final_seed,ablation_id,ablation_kind,ablation_description,ablation_selected_operator_count,ablation_removed_operator_count,ablation_removed_operator_indices,ablation_removed_label,final_adapt_depth,accepted_insertion_count,accepted_operator_count,seed_prefix_depth,warm_energy,warm_exact_energy,warm_delta_abs,adapt_energy,adapt_exact_energy,adapt_delta_abs,baseline_replay_energy,baseline_replay_exact_energy,baseline_replay_delta_abs,replay_energy,replay_exact_energy,replay_delta_abs,replay_relative_error_abs,replay_num_parameters,replay_runtime_s,replay_stop_reason,replay_gate_pass_1e2,replay_delta_vs_baseline_energy,replay_delta_vs_baseline_abs_delta,warm_to_adapt_energy_drop,adapt_to_replay_energy_drop,warm_to_replay_energy_drop,history_length,last_k,last_k_tail_count,last_k_marginal_gains,last_k_marginal_gain_mean,last_k_marginal_gain_min,last_k_marginal_gain_max,last_k_marginal_gain_last,last_k_positive_fraction,rescue_count,stall_step_count,drop_low_signal_count,depth_rollback_count,optimizer_memory_reuse_count,nonpositive_marginal_gain_count,weakest_adapt_unit_label,weakest_adapt_final_order_index,weakest_adapt_removal_penalty,weakest_adapt_delta_energy_from_previous,adapt_min_delta_energy_from_previous,adapt_min_removal_penalty,replay_min_delta_energy_from_previous,replay_min_removal_penalty,audit_json,audit_csv,handoff_input_json,replay_output_json,seed_role,seed_rank_within_point
U4_g1_w1,1.0,4.0,0.0,1.0,1.0,1,7,11,19,full_replay_baseline,baseline,Canonical staged matched-family replay baseline.,40,0,[],,40,32,32,8,0.1578551926435529,0.11021039190896259,0.04764480073459032,0.14123322811123884,0.11021039190896259,0.03102283620227625,0.14123322811123784,0.11021039190896259,0.03102283620227525,0.14123322811123784,0.11021039190896259,0.03102283620227525,0.2814873957430542,120,415.38623370882124,converged,False,0.0,0.0,0.01662196453231407,9.992007221626409e-16,0.01662196453231507,32,3,3,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0,30,3,0,31,30,accept32:uccsd_sing(alpha:0->1)_0,39,0.0,0.0,0.0,0.0,0.0,0.0,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/audit.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/audit.csv,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/handoff.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/replay_full.json,median,2
U4_g1_w1,1.0,4.0,0.0,1.0,1.0,2,107,111,119,full_replay_baseline,baseline,Canonical staged matched-family replay baseline.,40,0,[],,40,32,32,8,0.15772218377725933,0.11021039190896259,0.04751179186829674,0.1305651228154511,0.11021039190896259,0.02035473090648851,0.12743568488433424,0.11021039190896259,0.017225292975371648,0.12743568488433424,0.11021039190896259,0.017225292975371648,0.15629463498868879,120,423.16649674996734,converged,False,0.0,0.0,0.027157060961808227,0.003129437931116863,0.03028649889292509,32,3,3,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0,31,3,0,31,31,accept31:hh_termwise_ham_unit_term(exeezeee),38,1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16,1.1102230246251565e-16,-2.431289392141443,-0.0004085241842466114,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed02/audit.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed02/audit.csv,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed02/handoff.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed02/replay_full.json,best,1
U4_g1_w1,1.0,4.0,0.0,1.0,1.0,3,207,211,219,full_replay_baseline,baseline,Canonical staged matched-family replay baseline.,40,0,[],,40,32,32,8,0.1454395333523567,0.11021039190896259,0.03522914144339412,0.14306566196339365,0.11021039190896259,0.03285527005443106,0.14306566196339365,0.11021039190896259,0.03285527005443106,0.14306566196339365,0.11021039190896259,0.03285527005443106,0.2981140842105942,120,402.38830937538296,converged,False,0.0,0.0,0.002373871388963056,0.0,0.002373871388963056,32,3,3,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0,31,3,0,31,31,accept32:hh_termwise_ham_unit_term(eeeexxee),39,0.0,0.0,0.0,0.0,0.0,0.0,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed03/audit.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed03/audit.csv,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed03/handoff.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed03/replay_full.json,worst,3
U4_g1_w1,1.0,4.0,0.0,1.0,1.0,1,7,11,19,prefix_75,prefix_truncation,Keep the first floor(0.75 * depth) accepted operators in final order.,30,10,"[30, 31, 32, 33, 34, 35, 36, 37, 38, 39]",,40,32,32,8,0.1578551926435529,0.11021039190896259,0.04764480073459032,0.14123322811123884,0.11021039190896259,0.03102283620227625,0.14123322811123784,0.11021039190896259,0.03102283620227525,0.14123322811123784,0.11021039190896259,0.03102283620227525,0.2814873957430542,90,317.6375862089917,converged,False,0.0,0.0,0.01662196453231407,9.992007221626409e-16,0.01662196453231507,32,3,3,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,,0,30,3,0,31,30,accept32:uccsd_sing(alpha:0->1)_0,39,0.0,0.0,0.0,0.0,0.0,0.0,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/audit.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/audit.csv,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/handoff_prefix_75.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/replay_prefix_75.json,median,2
U4_g1_w1,1.0,4.0,0.0,1.0,1.0,1,7,11,19,tail_drop_1,tail_truncation,Drop the last accepted operator in final order.,39,1,[39],uccsd_sing(alpha:0->1)_0,40,32,32,8,0.1578551926435529,0.11021039190896259,0.04764480073459032,0.14123322811123884,0.11021039190896259,0.03102283620227625,0.14123322811123784,0.11021039190896259,0.03102283620227525,0.14123322811123784,0.11021039190896259,0.03102283620227525,0.2814873957430542,117,409.75242062471807,converged,False,0.0,0.0,0.01662196453231407,9.992007221626409e-16,0.01662196453231507,32,3,3,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,,0,30,3,0,31,30,accept32:uccsd_sing(alpha:0->1)_0,39,0.0,0.0,0.0,0.0,0.0,0.0,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/audit.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/audit.csv,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/handoff_tail_drop_1.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed01/replay_tail_drop_1.json,median,2
