record_id	batch_id	run_class	runnable	blocker	method_key	method_label	algorithm_id	engine_key	engine_label	spsa_refit_engine	budget	display_regime	internal_regime	source_map_regime	suite_profile	case_id	family	n_ph_work	n_ph_ref	same_cutoff_exact_gs_energy	same_cutoff_energy_key_hash	exact_reference_energy	exact_reference_energy_key_hash	exact_reference_n_ph_max	primary_energy_metric	same_cutoff_error_role	target_abs_delta_e	max_depth	adapt_optimizer_kind	adapt_spsa_a	adapt_spsa_c	adapt_spsa_alpha	adapt_spsa_gamma	adapt_spsa_big_a	adapt_spsa_seed	adapt_spsa_maxiter	optimizer_profile	generic_adapt_runtime_split_mode	generic_adapt_runtime_split_symmetry_policy	generic_adapt_runtime_split_max_subset_size	generic_adapt_stop_policy	shared_pauli_pool_mode	shared_pauli_pool_symmetry_policy	shared_pauli_pool_max_subset_size	adapt_pool_class_filter_json	resource_qubit_cap	resource_pool_term_cap	adapt_schur_warm_start_mode	snake_phase3_runtime_split_mode	snake_phase3_runtime_split_selection_mode	snake_phase3_runtime_split_child_set_symmetry_policy	snake_phase3_runtime_split_max_subset_size	source_json	source_json_sha256	source_command_sh	source_command_sha256	source_command_args_json	source_rank	source_trial	source_settings_status	schedule_source_policy	schedule_source_regime	schedule_source_method	schedule_source_json	schedule_source_note	record_output_dir	result_json_rel	current_json_rel	snake_algorithmic_work_rel	source_lock_command_audit_rel	stdout_rel	stderr_rel	cell_manifest_rel	anchor_source_json	anchor_source_sha256	anchor_cell_manifest_rel	changed_fields_vs_anchor	source_contract_note	matrix_label	matrix_role	static_route_id	pool_contract	hh_adaptive_pool_profile	child_policy	symmetry_policy	optimizer	optimizer_overlay_id	optimizer_contract_id	child_subset_size	resource_tier	request_memory_mb	request_disk_mb	spsa_schedule_policy	blocked_reason	snake_cli_overrides_json	resume_scaffold_repair_json	resume_scaffold_repair_status	ordered_batch_beam_label	ordered_batch_beam_enabled	ordered_batch_beam_run_role	phase2_batch_selection_mode	phase2_batch_target_size	phase2_batch_size_cap	adapt_beam_live_branches	adapt_beam_children_per_parent	adapt_beam_lambda	ordered_batch_beam_expected_diagnostics_json	provenance_layer	visible_support_csv	visible_anchor_result_json	visible_effective_command_json	settings_reused_json	settings_changed_json	settings_change_reason	route_variant	anchor_gate_status	batch_variant_gate	work_semantics_expected_json	latex_report_stem	latex_report_output_dir	report_update_policy	regime_wave_index	regime_wave_label	optimizer_stage_order	source_anchor_family	source_anchor_role	source_anchor_reference_status	source_anchor_result_json	source_anchor_result_sha256	source_anchor_command_json	source_anchor_command_sha256	source_anchor_support_pdf	source_anchor_support_pdf_sha256	source_anchor_lock_manifest	source_anchor_lock_manifest_sha256	hh_mechanism_ablation_variant	hh_mechanism_ablation_feature	hh_mechanism_ablation_role	hh_mechanism_ablation_submit_group	hh_mechanism_ablation_expected_status	hh_mechanism_ablation_overrides_json	hh_mechanism_ablation_blocked_reason	hh_mechanism_ablation_reference_json	hh_mechanism_ablation_reference_sha256	hh_mechanism_ablation_plan_md
paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2__weak_weak__snake__batch_cap3_combinatorial__full_anchor_reference	paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2	candidate	false	reference_existing_source_anchor_not_submitted	snake	SNAKE	static_family_native_adapt_phase3	source_locked_powell_weak_weak_snake_mechanism_ablation	Paper-I HH weak-weak source-locked SNAKE mechanism ablation		200	weak-weak	weak_weak	weak-weak	paper_i_three_model_hh_symmetric_20260527_v1	hh_L2_nph2_three_model_sym_weak_weak	hh	2	5	-0.9183531194992405				5	same_cutoff_abs_delta_e	primary		30	powell								powell_maxiter200_final_refit200					off			off			append-prune	shortlist_pauli_children_v1	archival_child_set_forward_v1	hard_guard	1	raw_outputs/paper_i_hh_powell_weak_weak_snake_batchcap3_ablation_20260707/weak_weak__snake__powell200__phase3_archival_subset1__beam0p005_metricprune__combinatorial_cap3/json/result.json	bfc80890b7f1086b43dc9d6e82838273644a1bec5c14b584242ea0918c49b1aa	raw_outputs/paper_i_hh_powell_weak_weak_snake_batchcap3_ablation_20260707/weak_weak__snake__powell200__phase3_archival_subset1__beam0p005_metricprune__combinatorial_cap3/run_command.json	ca8b79809835f2b9a327c51e2c153ecbb8a6f138f2204c407b13d7b09e62c9a5	"[""python3"",""-u"",""-m"",""pipelines.static_adapt.adapt_pipeline"",""--dv"",""0.0"",""--boson-encoding"",""binary"",""--ordering"",""blocked"",""--boundary"",""open"",""--term-order"",""sorted"",""--adapt-eps-grad"",""5e-7"",""--adapt-eps-energy"",""1e-9"",""--adapt-seed"",""7"",""--adapt-state-backend"",""compiled"",""--adapt-reopt-policy"",""windowed"",""--adapt-full-refit-every"",""8"",""--adapt-beam-terminated-keep"",""3"",""--phase1-prune-max-candidates"",""6"",""--phase1-prune-max-regression"",""1e-8"",""--phase1-probe-max-positions"",""999999"",""--phase1-trough-margin-ratio"",""1.0"",""--phase2-lambda-H"",""1e-6"",""--phase2-rho"",""0.5"",""--phase2-gamma-N"",""1.0"",""--phase2-w-depth"",""0.2"",""--phase2-w-group"",""0.15"",""--phase2-w-optdim"",""0.1"",""--phase2-w-reuse"",""0.1"",""--phase2-w-lifetime"",""0.05"",""--phase2-frontier-ratio"",""0.9"",""--phase3-frontier-ratio"",""0.9"",""--phase3-enable-rescue"",""--phase3-lifetime-cost-mode"",""off"",""--adapt-drop-floor"",""-1"",""--adapt-drop-patience"",""0"",""--adapt-drop-min-depth"",""0"",""--adapt-no-repeats"",""--phase3-backend-cost-mode"",""marrakesh_graph_span_v1"",""--phase3-backend-name"",""FakeMarrakesh"",""--phase3-backend-transpile-seed"",""7"",""--phase3-backend-optimization-level"",""1"",""--phase1-maturity-cap-min"",""10"",""--phase1-maturity-cap-max"",""25"",""--phase2-maturity-cap-min"",""8"",""--phase2-maturity-cap-max"",""25"",""--phase3-maturity-cap-min"",""4"",""--phase3-maturity-cap-max"",""10"",""--phase-maturity-shot-min"",""1"",""--phase-maturity-shot-max"",""1"",""--phase1-maturity-shot-cap"",""1"",""--phase2-maturity-shot-cap"",""1"",""--phase3-maturity-shot-cap"",""1"",""--adapt-window-size"",""50"",""--adapt-window-topk"",""50"",""--phase3-geometry-window-size"",""10"",""--phase3-backend-w-2q"",""1.0"",""--phase3-backend-w-depth"",""0.15"",""--phase3-backend-w-size"",""0.01"",""--phase1-prune-fraction"",""0.4"",""--phase2-batch-near-degenerate-ratio"",""0.98"",""--phase3-batch-near-degenerate-ratio"",""0.98"",""--phase2-batch-rank-rel-tol"",""0.25"",""--phase3-batch-rank-rel-tol"",""0.25"",""--phase2-batch-additivity-tol"",""0.25"",""--phase3-batch-additivity-tol"",""0.25"",""--phase2-w-shot"",""0.05"",""--adapt-spsa-a"",""0.1"",""--adapt-spsa-c"",""0.02"",""--adapt-spsa-alpha"",""0.602"",""--adapt-spsa-gamma"",""0.101"",""--adapt-spsa-A"",""5.0"",""--adapt-spsa-avg-last"",""0"",""--adapt-spsa-eval-repeats"",""1"",""--adapt-spsa-eval-agg"",""mean"",""--adapt-spsa-callback-every"",""5"",""--adapt-spsa-progress-every-s"",""30.0"",""--problem"",""hh"",""--L"",""2"",""--t"",""1"",""--u"",""0.25"",""--omega0"",""1"",""--g-ep"",""0.353553390593"",""--n-ph-max"",""2"",""--adapt-final-full-refit"",""true"",""--phase0-pilot-max-records"",""96"",""--phase1-shortlist-size"",""24"",""--phase2-shortlist-fraction"",""0.25"",""--phase2-shortlist-size"",""12"",""--adapt-parallel-gradient-workers"",""2"",""--adapt-spsa-parallel-evaluations"",""2"",""--static-meta-feature-profile"",""paper_i_production_v1"",""--adapt-continuation-mode"",""phase3_v1"",""--phase2-novelty-mode"",""collective_span_v1"",""--hardware-resolution-mode"",""ideal"",""--phase3-selector-policy"",""algebraic_nested_v1"",""--phase3-selector-geometry-mode"",""reduced"",""--phase3-novelty-ablation-mode"",""off"",""--phase3-window-relaxation-mode"",""reduced"",""--phase3-batch-prefilter-mode"",""off"",""--phase1-prune-enabled"",""--phase1-prune-policy"",""recoverability_ladder_v1"",""--phase1-prune-mode"",""both"",""--phase1-prune-amplitude-witness-optional"",""--phase3-symmetry-mitigation-mode"",""off"",""--adapt-current-json-keep-history-tail"",""100"",""--skip-pdf"",""--adapt-grad-floor"",""-1"",""--adapt-schur-warm-start-mode"",""append-prune"",""--phase1-lambda-theta"",""0.001"",""--phase-live-hysteresis-disabled"",""--output-json"",""/Users/jakestrobel/local_repos/Holstein_test_fullclone_3/raw_outputs/paper_i_hh_powell_weak_weak_snake_batchcap3_ablation_20260707/weak_weak__snake__powell200__phase3_archival_subset1__beam0p005_metricprune__combinatorial_cap3/json/result.json"",""--adapt-current-json"",""/Users/jakestrobel/local_repos/Holstein_test_fullclone_3/raw_outputs/paper_i_hh_powell_weak_weak_snake_batchcap3_ablation_20260707/weak_weak__snake__powell200__phase3_archival_subset1__beam0p005_metricprune__combinatorial_cap3/current.json"",""--adapt-current-json-every-depth"",""1"",""--adapt-exact-gs-reference-json"",""/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_3/MATH/paper_facing/paper_I_static_scaffold/hh_ed_reference_manifest_20260614.json"",""--adapt-inner-optimizer"",""POWELL"",""--adapt-maxiter"",""200"",""--adapt-final-refit-maxiter"",""200"",""--adapt-max-depth"",""30"",""--adapt-segment-target-depth"",""30"",""--adapt-segment-max-new-admissions"",""30"",""--adapt-pool"",""full_meta"",""--phase3-runtime-split-mode"",""shortlist_pauli_children_v1"",""--phase3-runtime-split-selection-mode"",""archival_child_set_forward_v1"",""--phase3-runtime-split-child-set-symmetry-policy"",""hard_guard"",""--phase3-runtime-split-max-subset-size"",""1"",""--allow-archival-phase3-runtime-split"",""--adapt-child-pool-expansion-mode"",""off"",""--adapt-beam-live-branches"",""3"",""--adapt-beam-children-per-parent"",""2"",""--adapt-beam-lambda"",""0.005"",""--adapt-beam-parent-workers"",""2"",""--phase1-prune-schur-nomination-route"",""metric_regularized_v1"",""--phase2-enable-batching"",""--phase3-enable-batching"",""--phase2-batch-selection-mode"",""combinatorial_reduced_plane"",""--phase3-batch-selection-mode"",""combinatorial_reduced_plane"",""--phase2-batch-target-size"",""3"",""--phase2-batch-size-cap"",""3"",""--phase3-batch-target-size"",""3"",""--phase3-batch-size-cap"",""3"",""--static-route-id"",""unspecified""]"			source_locked_anchor_command	powell_source_locked_no_spsa_schedule	weak-weak	SNAKE	raw_outputs/paper_i_hh_powell_weak_weak_snake_batchcap3_ablation_20260707/weak_weak__snake__powell200__phase3_archival_subset1__beam0p005_metricprune__combinatorial_cap3/json/result.json	POWELL weak-weak HH mechanism ablation; SPSA schedule fields intentionally empty.	raw_outputs/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2__weak_weak__snake__batch_cap3_combinatorial__full_anchor_reference	raw_outputs/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2__weak_weak__snake__batch_cap3_combinatorial__full_anchor_reference/json/result.json	raw_outputs/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2__weak_weak__snake__batch_cap3_combinatorial__full_anchor_reference/current.json	raw_outputs/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2__weak_weak__snake__batch_cap3_combinatorial__full_anchor_reference/snake_algorithmic_work.json	raw_outputs/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2__weak_weak__snake__batch_cap3_combinatorial__full_anchor_reference/source_lock_command_audit.json	raw_outputs/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2__weak_weak__snake__batch_cap3_combinatorial__full_anchor_reference/stdout.log	raw_outputs/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2__weak_weak__snake__batch_cap3_combinatorial__full_anchor_reference/stderr.log	raw_outputs/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2__weak_weak__snake__batch_cap3_combinatorial__full_anchor_reference/cell_manifest.json	raw_outputs/paper_i_hh_powell_weak_weak_snake_batchcap3_ablation_20260707/weak_weak__snake__powell200__phase3_archival_subset1__beam0p005_metricprune__combinatorial_cap3/json/result.json	bfc80890b7f1086b43dc9d6e82838273644a1bec5c14b584242ea0918c49b1aa		hh_mechanism_ablation_variant,snake_cli_overrides_json	Weak-weak Paper-I HH SNAKE mechanism ablation. Preserves full_meta/HVA, POWELL budget 200, depth cap 30, and Pauli-child subset cap 1. Variant-specific changes are explicit in snake_cli_overrides_json.	A_native_staged_singleton_hard_guard	weak_weak_mechanism_ablation	source	full_meta_unfiltered	full_meta_unfiltered	native_phase3_singleton	hard_guard	POWELL	powell	powell_maxiter200_final_refit200_depth30_v1	1	standard	32768	61440	not_applicable_powell	reference_existing_source_anchor_not_submitted	"{""remove_value_flags"":[""--phase3-source-lock-preferred-sequence""],""set_flags"":{""--adapt-beam-children-per-parent"":""2"",""--adapt-beam-lambda"":""0.005"",""--adapt-beam-live-branches"":""3"",""--adapt-segment-id"":""paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2__weak_weak__snake__batch_cap3_combinatorial__full_anchor_reference"",""--phase1-prune-schur-nomination-route"":""metric_regularized_v1"",""--phase3-runtime-split-max-subset-size"":""1""}}"			full_anchor_reference	false	reference				3	2	0.005	"{""batch_selection_mode"":"""",""batch_size_cap"":"""",""batch_target_size"":"""",""child_subset_cap"":""1"",""lambda_beam"":""0.005""}"	source_anchor_family	output/pdf/paper_i_hh_physical_operator_lane_comparison_20260708/paper_i_hh_physical_operator_lane_comparison_20260708_provenance.csv	raw_outputs/paper_i_hh_powell_weak_weak_snake_batchcap3_ablation_20260707/weak_weak__snake__powell200__phase3_archival_subset1__beam0p005_metricprune__combinatorial_cap3/json/result.json	raw_outputs/paper_i_hh_powell_weak_weak_snake_batchcap3_ablation_20260707/weak_weak__snake__powell200__phase3_archival_subset1__beam0p005_metricprune__combinatorial_cap3/run_command.json	"{""beam_lambda"":""0.005"",""child_subset_cap"":1,""final_refit_maxiter"":200,""hva_policy"":""included"",""max_depth"":30,""maxiter"":200,""optimizer"":""POWELL"",""pool_contract"":""full_meta_unfiltered"",""runtime_split_mode"":""shortlist_pauli_children_v1"",""runtime_split_selection"":""archival_child_set_forward_v1"",""source_anchor_family"":""batch_cap3_combinatorial""}"	"{""enable_flags"":[],""feature"":""none"",""remove_bool_flags"":[],""remove_value_flags"":[],""set_flags"":{},""variant"":""full_anchor_reference""}"	reference	full_anchor_reference	source_anchor_existing	source_anchor_family_local_existing	"{""S_alg_work_scope"":""winner_lineage_display_prefix_and_terminal"",""S_beam_search_total_scope"":""all_expanded_scored_branches_when_available""}"	paper_i_hh_weak_weak_snake_mechanism_ablation_20260708	output/pdf/paper_i_hh_weak_weak_snake_mechanism_ablation_20260708	after_fetch_build_latex_pdf_json_csv_sidecars				batch_cap3_combinatorial	existing_combinatorial_batch_cap3_anchor	existing_reference	raw_outputs/paper_i_hh_powell_weak_weak_snake_batchcap3_ablation_20260707/weak_weak__snake__powell200__phase3_archival_subset1__beam0p005_metricprune__combinatorial_cap3/json/result.json	bfc80890b7f1086b43dc9d6e82838273644a1bec5c14b584242ea0918c49b1aa	raw_outputs/paper_i_hh_powell_weak_weak_snake_batchcap3_ablation_20260707/weak_weak__snake__powell200__phase3_archival_subset1__beam0p005_metricprune__combinatorial_cap3/run_command.json	ca8b79809835f2b9a327c51e2c153ecbb8a6f138f2204c407b13d7b09e62c9a5	output/pdf/paper_i_hh_physical_operator_lane_comparison_20260708/paper_i_hh_physical_operator_lane_comparison_20260708.pdf	4b69196dfd46f6ee75f4180679b2d353d12d2cf4a2bd4ebffe54f6b318927027			full_anchor_reference	none	reference	reference	reference	"{""remove_value_flags"":[""--phase3-source-lock-preferred-sequence""],""set_flags"":{""--adapt-beam-children-per-parent"":""2"",""--adapt-beam-lambda"":""0.005"",""--adapt-beam-live-branches"":""3"",""--adapt-segment-id"":""paper_i_hh_weak_weak_snake_mechanism_ablation_20260708_v2__weak_weak__snake__batch_cap3_combinatorial__full_anchor_reference"",""--phase1-prune-schur-nomination-route"":""metric_regularized_v1"",""--phase3-runtime-split-max-subset-size"":""1""}}"	reference_existing_source_anchor_not_submitted	raw_outputs/paper_i_hh_powell_weak_weak_snake_batchcap3_ablation_20260707/weak_weak__snake__powell200__phase3_archival_subset1__beam0p005_metricprune__combinatorial_cap3/json/result.json	bfc80890b7f1086b43dc9d6e82838273644a1bec5c14b584242ea0918c49b1aa	MATH/paper_facing/paper_I_static_scaffold/paper_i_hh_powell_weak_weak_snake_mechanism_ablation_chtc_plan_20260708.md
