tag,family_requested,family_resolved,method,reps,delta_abs,relative_error_abs,gate_pass_1e2,runtime_s,stop_reason,output_json,output_log
hh_l2_diag_sentinel_p0_p1_p2_U4_g0p5_w1_seed01_replay,match_adapt,paop_lf_std,SPSA,3,0.02087497405372904,0.13175006012585613,False,140.70537783391774,converged,artifacts/json/hh_l2_diag_sentinel_p0_p1_p2_runs/hh_l2_diag_sentinel_p0_p1_p2_U4_g0p5_w1_seed01/replay_full.json,artifacts/json/hh_l2_diag_sentinel_p0_p1_p2_runs/hh_l2_diag_sentinel_p0_p1_p2_U4_g0p5_w1_seed01/replay_full.log
