adapt_optimizer_kind	adapt_pool_class_filter_json	adapt_schur_warm_start_mode	adapt_spsa_a	adapt_spsa_alpha	adapt_spsa_big_a	adapt_spsa_c	adapt_spsa_gamma	adapt_spsa_maxiter	adapt_spsa_seed	algorithm_id	anchor_cell_manifest_rel	anchor_source_json	anchor_source_sha256	batch_id	blocked_reason	blocker	budget	case_id	cell_manifest_rel	changed_fields_vs_anchor	child_policy	child_subset_size	correction_contract_id	current_json_rel	display_regime	engine_key	engine_label	exact_reference_energy	exact_reference_energy_key_hash	exact_reference_n_ph_max	family	generic_adapt_runtime_split_max_subset_size	generic_adapt_runtime_split_mode	generic_adapt_runtime_split_symmetry_policy	generic_adapt_stop_policy	hh_adaptive_pool_profile	internal_regime	matrix_label	matrix_role	max_depth	method_key	method_label	n_ph_ref	n_ph_work	optimizer	optimizer_contract_id	optimizer_overlay_id	optimizer_profile	pool_contract	primary_energy_metric	record_id	record_output_dir	request_disk_mb	request_memory_mb	resource_pool_term_cap	resource_qubit_cap	resource_tier	result_json_rel	run_class	runnable	same_cutoff_energy_key_hash	same_cutoff_error_role	same_cutoff_exact_gs_energy	schedule_source_json	schedule_source_method	schedule_source_note	schedule_source_policy	schedule_source_regime	selector_horizon_semantics	shared_pauli_pool_max_subset_size	shared_pauli_pool_mode	shared_pauli_pool_symmetry_policy	snake_adapt_child_pool_expansion_max_subset_size	snake_adapt_child_pool_expansion_mode	snake_adapt_child_pool_expansion_symmetry_policy	snake_algorithmic_work_rel	snake_cli_overrides_json	snake_phase3_runtime_split_child_set_symmetry_policy	snake_phase3_runtime_split_max_subset_size	snake_phase3_runtime_split_mode	snake_phase3_runtime_split_selection_mode	source_command_args_json	source_command_sh	source_command_sha256	source_contract_note	source_json	source_json_sha256	source_lock_command_audit_rel	source_map_regime	source_rank	source_settings_status	source_trial	spsa_refit_engine	stderr_rel	stdout_rel	suite_profile	symmetry_policy	target_abs_delta_e	visible_source_lock_rel	visible_source_map_rel	visible_source_original_path
powell	off									static_geo_adapt_vqe	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/weak_weak__geo__cell_manifest.json	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/weak_weak__geo__generic_static_single.json	3db70cc75f545fa6439fe23d3ef45114bdf92adc9d596c5e606d6436780c5f45	paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1			200	hh_L2_nph2_three_model_sym_weak_weak	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/cell_manifest.json	implementation_semantics:corrected_append_replacement_and_geo_immediate_repeat;estimator_query_accounting:corrected;max_adapt_iterations:30->50;output_identity:new	macro_only		paper_i_hh_parent_comparator_corrections_20260710_v1	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/adapt_iteration_progress.jsonl	weak-weak	native_forced_powell	corrected parent-generator Powell200 fixed 50-iteration candidate	-0.91838146473683269	b027b9dcdcf03d5161436794	5	hh	3	off	off	fixed_horizon_no_target_v1	full_meta_unfiltered	weak_weak	C_macro_only	Parent macro-generator corrected rerun	50	geo	Geo-ADAPT	5	2	POWELL	powell_maxiter200_iter50_v1	powell200_iter50_v1		full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent	32768	16384	0		standard	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/result/generic_static_single.json	candidate	true	550fe565684b4ec68c0936cd	primary	-0.91835311949924092	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/weak_weak__geo__generic_static_single.json	geo	Fresh corrected parent-generator run from the current visible Powell row; approved changes are comparator implementation semantics, estimator-query accounting, selector horizon 30-to-50, and output identity.	visible_parent_powell_correction_rerun_iter50_v1	weak-weak	outer_selector_iterations_not_guaranteed_ansatz_depth	3	off	off													Fresh run; no prior operators, theta, history, or query ledger are loaded. Parent full_meta generators with HVA included; runtime split and shared Pauli pool off.	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/weak_weak__geo__generic_static_single.json	3db70cc75f545fa6439fe23d3ef45114bdf92adc9d596c5e606d6436780c5f45		weak_weak		ok_visible_parent_source_plus_corrected_code_lock			raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/stderr.log	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/stdout.log	paper_i_main_tables_spsa	not_applicable	2e-4	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_source_locks/weak-weak_geo_adapt.json	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_source_map.json	/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_3/output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__geo__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json
powell	off									static_full_meta_append_adapt_vqe	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/weak_weak__append__cell_manifest.json	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/weak_weak__append__generic_static_single.json	a0b53b4643d97588a04fb688f09dd48964a90a1cd650e95d6cad68d167c8c3a6	paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1			200	hh_L2_nph2_three_model_sym_weak_weak	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__append__C_macro_only__powell200__iter50__fullmeta_parent/cell_manifest.json	implementation_semantics:corrected_append_replacement_and_geo_immediate_repeat;estimator_query_accounting:corrected;max_adapt_iterations:30->50;output_identity:new	macro_only		paper_i_hh_parent_comparator_corrections_20260710_v1	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__append__C_macro_only__powell200__iter50__fullmeta_parent/adapt_iteration_progress.jsonl	weak-weak	native_forced_powell	corrected parent-generator Powell200 fixed 50-iteration candidate	-0.91838146473683269	b027b9dcdcf03d5161436794	5	hh	3	off	off	fixed_horizon_no_target_v1	full_meta_unfiltered	weak_weak	C_macro_only	Parent macro-generator corrected rerun	50	append	Append-ADAPT	5	2	POWELL	powell_maxiter200_iter50_v1	powell200_iter50_v1		full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__append__C_macro_only__powell200__iter50__fullmeta_parent	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__append__C_macro_only__powell200__iter50__fullmeta_parent	32768	16384	0		standard	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__append__C_macro_only__powell200__iter50__fullmeta_parent/result/generic_static_single.json	candidate	true	550fe565684b4ec68c0936cd	primary	-0.91835311949924092	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/weak_weak__append__generic_static_single.json	append	Fresh corrected parent-generator run from the current visible Powell row; approved changes are comparator implementation semantics, estimator-query accounting, selector horizon 30-to-50, and output identity.	visible_parent_powell_correction_rerun_iter50_v1	weak-weak	outer_selector_iterations_not_guaranteed_ansatz_depth	3	off	off													Fresh run; no prior operators, theta, history, or query ledger are loaded. Parent full_meta generators with HVA included; runtime split and shared Pauli pool off.	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/weak_weak__append__generic_static_single.json	a0b53b4643d97588a04fb688f09dd48964a90a1cd650e95d6cad68d167c8c3a6		weak_weak		ok_visible_parent_source_plus_corrected_code_lock			raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__append__C_macro_only__powell200__iter50__fullmeta_parent/stderr.log	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__weak_weak__append__C_macro_only__powell200__iter50__fullmeta_parent/stdout.log	paper_i_main_tables_spsa	not_applicable	2e-4	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_source_locks/weak-weak_append_adapt.json	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_source_map.json	/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_3/output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__append__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json
powell	off									static_geo_adapt_vqe	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/intermediate_weak__geo__cell_manifest.json	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/intermediate_weak__geo__generic_static_single.json	548746aee514688474bf93659f6595a2f4284c879fd8f257479b347bbca2d255	paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1			200	hh_L2_nph2_three_model_sym_strong_weak	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/cell_manifest.json	implementation_semantics:corrected_append_replacement_and_geo_immediate_repeat;estimator_query_accounting:corrected;max_adapt_iterations:30->50;output_identity:new	macro_only		paper_i_hh_parent_comparator_corrections_20260710_v1	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/adapt_iteration_progress.jsonl	intermediate-weak	native_forced_powell	corrected parent-generator Powell200 fixed 50-iteration candidate	-0.49500550257876347	8b2367951dea7115c3af376e	5	hh	3	off	off	fixed_horizon_no_target_v1	full_meta_unfiltered	intermediate_weak	C_macro_only	Parent macro-generator corrected rerun	50	geo	Geo-ADAPT	5	2	POWELL	powell_maxiter200_iter50_v1	powell200_iter50_v1		full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent	32768	16384	0		standard	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/result/generic_static_single.json	candidate	true	3ec34c4ac9192dc1d7276239	primary	-0.49499563910870259	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/intermediate_weak__geo__generic_static_single.json	geo	Fresh corrected parent-generator run from the current visible Powell row; approved changes are comparator implementation semantics, estimator-query accounting, selector horizon 30-to-50, and output identity.	visible_parent_powell_correction_rerun_iter50_v1	intermediate-weak	outer_selector_iterations_not_guaranteed_ansatz_depth	3	off	off													Fresh run; no prior operators, theta, history, or query ledger are loaded. Parent full_meta generators with HVA included; runtime split and shared Pauli pool off.	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/intermediate_weak__geo__generic_static_single.json	548746aee514688474bf93659f6595a2f4284c879fd8f257479b347bbca2d255		strong_weak		ok_visible_parent_source_plus_corrected_code_lock			raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/stderr.log	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/stdout.log	paper_i_main_tables_spsa	not_applicable	2e-4	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_source_locks/intermediate-weak_geo_adapt.json	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_source_map.json	/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_3/output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__geo__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json
powell	off									static_full_meta_append_adapt_vqe	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/intermediate_weak__append__cell_manifest.json	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/intermediate_weak__append__generic_static_single.json	eb3876dbfdbc1fae7e3859d2fe44b9da63824301eb894339b08ed97497aaba0c	paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1			200	hh_L2_nph2_three_model_sym_strong_weak	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__append__C_macro_only__powell200__iter50__fullmeta_parent/cell_manifest.json	implementation_semantics:corrected_append_replacement_and_geo_immediate_repeat;estimator_query_accounting:corrected;max_adapt_iterations:30->50;output_identity:new	macro_only		paper_i_hh_parent_comparator_corrections_20260710_v1	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__append__C_macro_only__powell200__iter50__fullmeta_parent/adapt_iteration_progress.jsonl	intermediate-weak	native_forced_powell	corrected parent-generator Powell200 fixed 50-iteration candidate	-0.49500550257876347	8b2367951dea7115c3af376e	5	hh	3	off	off	fixed_horizon_no_target_v1	full_meta_unfiltered	intermediate_weak	C_macro_only	Parent macro-generator corrected rerun	50	append	Append-ADAPT	5	2	POWELL	powell_maxiter200_iter50_v1	powell200_iter50_v1		full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__append__C_macro_only__powell200__iter50__fullmeta_parent	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__append__C_macro_only__powell200__iter50__fullmeta_parent	32768	16384	0		standard	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__append__C_macro_only__powell200__iter50__fullmeta_parent/result/generic_static_single.json	candidate	true	3ec34c4ac9192dc1d7276239	primary	-0.49499563910870259	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/intermediate_weak__append__generic_static_single.json	append	Fresh corrected parent-generator run from the current visible Powell row; approved changes are comparator implementation semantics, estimator-query accounting, selector horizon 30-to-50, and output identity.	visible_parent_powell_correction_rerun_iter50_v1	intermediate-weak	outer_selector_iterations_not_guaranteed_ansatz_depth	3	off	off													Fresh run; no prior operators, theta, history, or query ledger are loaded. Parent full_meta generators with HVA included; runtime split and shared Pauli pool off.	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/intermediate_weak__append__generic_static_single.json	eb3876dbfdbc1fae7e3859d2fe44b9da63824301eb894339b08ed97497aaba0c		strong_weak		ok_visible_parent_source_plus_corrected_code_lock			raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__append__C_macro_only__powell200__iter50__fullmeta_parent/stderr.log	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__intermediate_weak__append__C_macro_only__powell200__iter50__fullmeta_parent/stdout.log	paper_i_main_tables_spsa	not_applicable	2e-4	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_source_locks/intermediate-weak_append_adapt.json	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_source_map.json	/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_3/output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__append__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json
powell	off									static_geo_adapt_vqe	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/strong_weak__geo__cell_manifest.json	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/strong_weak__geo__generic_static_single.json	5832452cc10b4bc4c2faa22cd062ebfd41b9d39efa1219bbf3c5acdeda2e51ab	paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1			200	hh_L2_nph2_three_model_sym_u8_strong_weak	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__strong_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/cell_manifest.json	implementation_semantics:corrected_append_replacement_and_geo_immediate_repeat;estimator_query_accounting:corrected;max_adapt_iterations:30->50;output_identity:new	macro_only		paper_i_hh_parent_comparator_corrections_20260710_v1	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__strong_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/adapt_iteration_progress.jsonl	strong-weak	native_forced_powell	corrected parent-generator Powell200 fixed 50-iteration candidate	0.52645868473225377	dfb48156c96facafdf27b2f4	5	hh	3	off	off	fixed_horizon_no_target_v1	full_meta_unfiltered	strong_weak_u8	C_macro_only	Parent macro-generator corrected rerun	50	geo	Geo-ADAPT	5	2	POWELL	powell_maxiter200_iter50_v1	powell200_iter50_v1		full_meta_unfiltered	same_cutoff_abs_delta_e	paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__strong_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__strong_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent	32768	16384	0		standard	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__strong_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/result/generic_static_single.json	candidate	true	62a8abfdd157c9ef178f6c5a	primary	0.52645870079984347	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/strong_weak__geo__generic_static_single.json	geo	Fresh corrected parent-generator run from the current visible Powell row; approved changes are comparator implementation semantics, estimator-query accounting, selector horizon 30-to-50, and output identity.	visible_parent_powell_correction_rerun_iter50_v1	strong-weak	outer_selector_iterations_not_guaranteed_ansatz_depth	3	off	off													Fresh run; no prior operators, theta, history, or query ledger are loaded. Parent full_meta generators with HVA included; runtime split and shared Pauli pool off.	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_baselines/strong_weak__geo__generic_static_single.json	5832452cc10b4bc4c2faa22cd062ebfd41b9d39efa1219bbf3c5acdeda2e51ab				ok_visible_parent_source_plus_corrected_code_lock			raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__strong_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/stderr.log	raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1__strong_weak__geo__C_macro_only__powell200__iter50__fullmeta_parent/stdout.log	hh_symmetric_u8	not_applicable	2e-4	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_source_locks/strong-weak_geo_adapt.json	chtc/phase3_optuna/input/paper_i_hh_fullmeta_singleton_symmetry_corrected_parent_iter50_20260710_v1/visible_source_map.json	/Users/jakestrobel/Documents/Holstein_implementation/Holstein_test_fullclone_3/output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__strong_weak__geo__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json
