stage,unit_index,unit_kind,unit_label,base_label,sequence_order,theta_value,reference_energy,energy_prefix,delta_energy_from_previous,energy_full,energy_full_minus_unit,removal_penalty,parameter_count,logical_2q_count,logical_depth,unit_logical_2q_count,unit_logical_depth,energy_gain_per_2q,energy_gain_per_depth,circuit_hash,removal_circuit_hash,full_circuit_hash
conventional_replay,36,logical_block,layer2:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),74,-0.9497587464621352,0.14306566196339376,0.39184669212924905,1.6564113186433573,0.13814146731628293,1.6096151466072557,1.4714736792909728,36,88,36,2,1,0.8282056593216787,1.6564113186433573,025f5ff54dcfab97,523e29b126884545,095398cc69b229ab
conventional_replay,37,logical_block,layer2:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),75,-0.6869200047291003,0.14306566196339376,0.9545953906717559,-0.5627486985425069,0.13814146731628293,1.0239865074773777,0.8858450401610948,37,90,37,2,1,-0.28137434927125343,-0.5627486985425069,f1edcce815140ffd,e1c7e5edcaf5d886,095398cc69b229ab
conventional_replay,38,logical_block,layer2:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),76,-0.4276360474088693,0.14306566196339376,1.8548598887225396,-0.9002644980507837,0.13814146731628293,0.5096754536591517,0.3715339863428687,38,92,38,2,1,-0.45013224902539184,-0.9002644980507837,3a17c295d296689a,5037a5cfb40708e1,095398cc69b229ab
conventional_replay,39,logical_block,layer2:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),77,0.038834662188805255,0.14306566196339376,1.775739026363377,0.0791208623591626,0.13814146731628293,0.14323611917819085,0.005094651861907912,39,94,39,2,1,0.0395604311795813,0.0791208623591626,22d7370a182cee6a,d725dc1e4c702b2b,095398cc69b229ab
conventional_replay,40,logical_block,layer2:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),78,-0.5274573528133302,0.14306566196339376,2.5038302568004305,-0.7280912304370535,0.13814146731628293,0.6906983679765315,0.5525569006602485,40,96,40,2,1,-0.36404561521852674,-0.7280912304370535,86313b80678750a6,87ad668bf9937d28,095398cc69b229ab
conventional_replay,41,logical_block,layer2:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),79,2.3000290517221536,0.14306566196339376,1.5362009147148115,0.967629342085619,0.13814146731628293,1.3708739245831367,1.2327324572668539,41,98,41,2,1,0.4838146710428095,0.967629342085619,ad428fabce6c76b3,52739cbca8c50676,095398cc69b229ab
conventional_replay,42,logical_block,layer2:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),80,2.590285897798537,0.14306566196339376,0.5178847250388968,1.0183161896759145,0.13814146731628293,0.7376230747935468,0.5994816074772639,42,100,42,2,1,0.5091580948379573,1.0183161896759145,15d04abdbe21dfc9,43da301dc9442809,095398cc69b229ab
conventional_replay,43,logical_block,layer2:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),81,-1.449944798080125,0.14306566196339376,2.197252479297736,-1.679367754258839,0.13814146731628293,2.356100077405847,2.217958610089564,43,102,43,2,1,-0.8396838771294195,-1.679367754258839,cd43e0f3ab9e7aeb,c0d73cb9d2e62bf6,095398cc69b229ab
conventional_replay,44,logical_block,layer2:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),82,-0.522852010221165,0.14306566196339376,2.492841690463044,-0.295589211165308,0.13814146731628293,0.681784688409385,0.543643221093102,44,104,44,2,1,-0.147794605582654,-0.295589211165308,7a0b43a9c397829f,38b2bbe5c4454bd7,095398cc69b229ab
conventional_replay,45,logical_block,layer3:hh_termwise_ham_quadrature_term(eyeezeee),hh_termwise_ham_quadrature_term(eyeezeee),83,0.022009089372175814,0.14306566196339376,2.4852468318767382,0.007594858586305708,0.13814146731628293,0.1382694041938104,0.00012793687752746252,45,106,45,2,1,0.003797429293152854,0.007594858586305708,02709a8b06981235,9bc2f5036c21b059,095398cc69b229ab
conventional_replay,46,logical_block,layer3:hh_termwise_ham_quadrature_term(eyeeeeze),hh_termwise_ham_quadrature_term(eyeeeeze),84,0.10276692829318981,0.14306566196339376,2.449442161241384,0.035804670635354086,0.13814146731628293,0.13892380466584858,0.0007823373495656483,46,108,46,2,1,0.017902335317677043,0.035804670635354086,604c7ab335bcadf3,3e27f781b22c20f1,095398cc69b229ab
conventional_replay,47,logical_block,layer3:hh_termwise_ham_quadrature_term(zyeezeee),hh_termwise_ham_quadrature_term(zyeezeee),85,-0.5207639699109734,0.14306566196339376,2.663328007943071,-0.21388584670168687,0.13814146731628293,0.18097841899694878,0.04283695168066584,47,112,47,4,1,-0.053471461675421716,-0.21388584670168687,17db7778dbf001c0,4c62352623b0201e,095398cc69b229ab
conventional_replay,48,logical_block,layer3:hh_termwise_ham_quadrature_term(zyeeeeze),hh_termwise_ham_quadrature_term(zyeeeeze),86,0.1544380580589476,0.14306566196339376,2.607653856156233,0.05567415178683799,0.13814146731628293,0.14056192125197423,0.0024204539356912913,48,116,48,4,1,0.013918537946709497,0.05567415178683799,8aa78eb16ac975ce,266ac0ed3cb197d2,095398cc69b229ab
conventional_replay,49,logical_block,layer3:hh_termwise_ham_quadrature_term(eezyeeez),hh_termwise_ham_quadrature_term(eezyeeez),87,-0.3186019652563339,0.14306566196339376,2.6763945722847575,-0.0687407161285245,0.13814146731628293,0.17163855107991238,0.03349708376362945,49,120,49,4,1,-0.017185179032131126,-0.0687407161285245,d7f39fafa3fc4ffb,8904f10e2966cfb8,095398cc69b229ab
conventional_replay,50,logical_block,layer3:hh_termwise_ham_quadrature_term(eezyezee),hh_termwise_ham_quadrature_term(eezyezee),88,-1.9525528351982333,0.14306566196339376,3.600314043995611,-0.9239194717108536,0.13814146731628293,0.7442331669874542,0.6060916996711713,50,124,50,4,1,-0.2309798679277134,-0.9239194717108536,3d3a488d45af6ca9,9567bb8b1dfbcbca,095398cc69b229ab
conventional_replay,51,logical_block,layer3:hh_termwise_ham_quadrature_term(eeeyeeez),hh_termwise_ham_quadrature_term(eeeyeeez),89,0.3489353308696319,0.14306566196339376,3.466949519328721,0.1333645246668902,0.13814146731628293,0.13739955454894087,-0.0007419127673420622,51,126,51,2,1,0.0666822623334451,0.1333645246668902,92447c846feae2fe,34b4c955e247b73d,095398cc69b229ab
conventional_replay,52,logical_block,layer3:hh_termwise_ham_quadrature_term(eeeyezee),hh_termwise_ham_quadrature_term(eeeyezee),90,0.9461105452783708,0.14306566196339376,2.8995100639844535,0.5674394553442674,0.13814146731628293,0.26659197430100673,0.1284505069847238,52,128,52,2,1,0.2837197276721337,0.5674394553442674,00446721cd874d5a,b543b86ecbd482b0,095398cc69b229ab
conventional_replay,53,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),91,-1.4734479569599679,0.14306566196339376,0.13805714844544123,2.7614529155390124,0.13814146731628293,2.9058045597886246,2.7676630924723415,53,130,53,2,1,1.3807264577695062,2.7614529155390124,fa2a0231d5bf0af1,a40fce465ae21286,095398cc69b229ab
conventional_replay,54,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),92,-1.5825217686480073,0.14306566196339376,2.927681367904956,-2.789624219459515,0.13814146731628293,2.927429707649143,2.78928824033286,54,132,54,2,1,-1.3948121097297574,-2.789624219459515,bb09e7d2ce9ce7c1,e69ab6a81f950ab5,095398cc69b229ab
conventional_replay,55,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),93,1.0299408667369903,0.14306566196339376,0.9183396746073558,2.0093416932976003,0.13814146731628293,2.170943534094577,2.032802066778294,55,134,55,2,1,1.0046708466488001,2.0093416932976003,246ab551a2d12e88,49842c373334e5b7,095398cc69b229ab
conventional_replay,56,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),94,-2.1905258453478615,0.14306566196339376,0.5489365873225511,0.36940308728480464,0.13814146731628293,1.9680806013316403,1.8299391340153575,56,136,56,2,1,0.18470154364240232,0.36940308728480464,2d73c40e56eb75a3,d1eb77e6ddf97d4e,095398cc69b229ab
conventional_replay,57,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),95,2.758582152743918,0.14306566196339376,0.13832575250732565,0.4106108348152255,0.13814146731628293,0.541719924516237,0.403578457199954,57,138,57,2,1,0.20530541740761274,0.4106108348152255,83182a60d7e39a83,97de0ed55dde16e3,095398cc69b229ab
conventional_replay,58,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),96,0.23965336291871497,0.14306566196339376,0.30946727036540916,-0.17114151785808351,0.13814146731628293,0.2860989195705175,0.14795745225423454,58,140,58,2,1,-0.08557075892904176,-0.17114151785808351,01e13a696005820c,dda848ba28b3d2f0,095398cc69b229ab
conventional_replay,59,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),97,-0.2006051785575078,0.14306566196339376,0.1449387437987677,0.16452852656664146,0.13814146731628293,0.25675564838409926,0.11861418106781632,59,142,59,2,1,0.08226426328332073,0.16452852656664146,7747917182957258,5d998a4aa7dad978,095398cc69b229ab
conventional_replay,60,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),98,-1.3072210430215305,0.14306566196339376,2.663092332161541,-2.5181535883627735,0.13814146731628293,2.7489808535705484,2.6108393862542654,60,144,60,2,1,-1.2590767941813867,-2.5181535883627735,20a5485abadb1178,70069c73e71102e9,095398cc69b229ab
conventional_replay,61,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),99,0.6908512495810054,0.14306566196339376,0.9416520151289655,1.7214403170325756,0.13814146731628293,1.2512898325796762,1.1131483652633933,61,146,61,2,1,0.8607201585162878,1.7214403170325756,481d5563346d8f4e,7c30fbfa932ec2d1,095398cc69b229ab
conventional_replay,62,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),100,-0.612360222744082,0.14306566196339376,2.5212309707580407,-1.5795789556290751,0.13814146731628293,1.0788531056694421,0.9407116383531592,62,148,62,2,1,-0.7897894778145376,-1.5795789556290751,c1d0bcc42b429e1a,7ece83c3027cb03a,095398cc69b229ab
conventional_replay,63,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),101,2.5882002477181127,0.14306566196339376,2.8563393708947977,-0.335108400136757,0.13814146731628293,0.9267936901810709,0.788652222864788,63,150,63,2,1,-0.1675542000683785,-0.335108400136757,2b05b2c8b62dd3a7,a880f8b1ecabae41,095398cc69b229ab
conventional_replay,64,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),102,-0.29855424719427814,0.14306566196339376,2.378496833597254,0.47784253729754367,0.13814146731628293,0.3908109891857996,0.25266952186951663,64,152,64,2,1,0.23892126864877183,0.47784253729754367,49d28f97d1061d4e,a3527721976b568c,095398cc69b229ab
conventional_replay,65,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),103,-0.6679386241059929,0.14306566196339376,0.6504441508014159,1.728052682795838,0.13814146731628293,1.227989022671001,1.0898475553547182,65,154,65,2,1,0.864026341397919,1.728052682795838,ebe67ee19463bc19,971c19c4f47ace37,095398cc69b229ab
conventional_replay,66,logical_block,layer3:hh_termwise_ham_unit_term(eeeexxee),hh_termwise_ham_unit_term(eeeexxee),104,2.7059047105236105,0.14306566196339376,0.13814146731628293,0.512302683485133,0.13814146731628293,0.6504441508014159,0.512302683485133,66,156,66,2,1,0.2561513417425665,0.512302683485133,095398cc69b229ab,ebe67ee19463bc19,095398cc69b229ab
