role_key,role_display,role_description,matrix_label,regime,method,optimizer,status,plotted,missing_reason,selection_policy,selection_status,selected_prefix_k,record_id,input_report_json,input_report_json_sha256,iteration,depth,abs_delta_e,fidelity,fidelity_status,fidelity_source,fidelity_status_detail,N2q,D2q,Dc,cost_source,cost_status,S_grad,S_refit,S_outer,S_H,S_metric,S_alg,s_work_status,s_work_source,s_work_status_detail,trajectory_points_json,source_json,source_sha256,source_dir,note
snake_native_a1,SNAKE,native SNAKE with Phase-III hard-guard singleton replacement,A_native_staged_singleton_hard_guard,weak-weak,snake,POWELL,done,true,,manual_snake_selected_prefix_by_regime,ok,10,paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__snake__A_native_staged_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,output/pdf/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630_powell.json,dac548a960b73b70683233dc2020de61ce1d6b259057a7bdd9bbcf0552659a59,10,10,0.0003968023977350965,,blocked_selected_prefix_state_not_serialized,not_computed,selected-prefix optimized state/theta is not serialized in the source artifact,34,28,148,qiskit_selected_snake_history_prefix_compile,ok,9898.0,9074.0,2177.0,11251.0,1246.0,6531.0,ok,snake_algorithmic_work_from_payload(scope=display_prefix),"{""audit_status"": ""ok"", ""history_position"": 10}","[[0.0,1.0355709009619214],[1.0,0.04335311949931886],[2.0,0.0329723727999357],[3.0,0.022543954537812105],[4.0,0.012419000245443068],[5.0,0.002249618757104277],[6.0,0.0014062374921322007],[7.0,0.0010155166413994277],[8.0,0.0006390359269385915],[9.0,0.0005306791661150445],[10.0,0.0003968023977350965],[11.0,0.0003819486223157753],[12.0,0.00037701319678662415],[13.0,0.00037400336178095017],[14.0,0.0003711088537082796],[15.0,0.0003710059266817112],[16.0,0.0003709682915415957],[17.0,0.0003709682003782966],[18.0,0.0003709680849708352],[19.0,0.0003709679697253554],[20.0,0.0003709678550106732],[21.0,0.00037096774029321544],[22.0,0.0003709676256793415],[23.0,0.00037096751133536277],[24.0,0.00037096739714681526],[25.0,0.00037096728317886907],[26.0,0.0003709671694309691],[27.0,0.00037096705588401946],[28.0,0.00037096694254179496],[29.0,0.0003709668294018531],[30.0,0.0003709666845594928]]",output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__snake__A_native_staged_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/json/result.json,cdaa1e4f35030721c4f149a9f6c5ed73c8bf991aca293a09e6413fd718f653bd,output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__snake__A_native_staged_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,selected_prefix_k=10; policy=manual_snake_selected_prefix_by_regime; source=output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__snake__A_native_staged_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/json/result.json
geo_macro_c,Geo macro,Geo-ADAPT with macro-generator-only pool,C_macro_only,weak-weak,geo,POWELL,done,true,,first_plateau_rel_tol,ok,5,paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__geo__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,output/pdf/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630_powell.json,dac548a960b73b70683233dc2020de61ce1d6b259057a7bdd9bbcf0552659a59,5,5,0.0013117770378563431,,blocked_selected_prefix_state_not_serialized,not_computed,selected-prefix optimized state/theta is not serialized in the source artifact,98,67,480,qiskit_selected_generic_prefix_compile,ok,2881.0,19039.0,0.0,19039.0,139777.0,24859.0,ok,generic_result_adapt_history_prefix_components,"{""components"": {""N_H_refit_eval"": 1001.0, ""N_grad_probe"": 481.0, ""N_metric_probe"": 23377.0, ""N_other_quantum"": 0.0, ""history_len"": 30}, ""reference_state_status"": ""ok""}","[[0.0,1.0355709009619218],[1.0,0.043353119499240256],[2.0,0.022473623249678498],[3.0,0.0014957332582063998],[4.0,0.0013117770378563431],[5.0,0.001127815214085226],[6.0,0.001127815126511278],[7.0,0.0011276027892804796],[8.0,0.0011275964298044228],[9.0,0.0011275964285104578],[10.0,0.0011275964284775952],[11.0,0.001127596428446509],[12.0,0.0011275964284152007],[13.0,0.0011275964283897766],[14.0,0.0011275964283586903],[15.0,0.0011275964283337103],[16.0,0.0011275964283049555],[17.0,0.0011275964282764228],[18.0,0.0011275964282446704],[19.0,0.0011275964282120299],[20.0,0.0011275964281843853],[21.0,0.0011275964281560746],[22.0,0.001127596428128208],[23.0,0.001127596428097677],[24.0,0.001127596428068145],[25.0,0.0011275964280412776],[26.0,0.0011275964280099693],[27.0,0.001127596427978328],[28.0,0.0011275964279482409],[29.0,0.001127596427919375],[30.0,0.001127596427919375]]",output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__geo__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json,3db70cc75f545fa6439fe23d3ef45114bdf92adc9d596c5e606d6436780c5f45,output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__geo__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,selected_prefix_k=5; policy=first_plateau_rel_tol; source=output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__geo__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json
geo_singleton_b1,Geo singleton,Geo-ADAPT with common Phase-0 hard-guard singleton pool,B_common_phase0_singleton_hard_guard,weak-weak,geo,POWELL,done,true,,first_plateau_rel_tol,ok,5,paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__geo__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,output/pdf/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630_powell.json,dac548a960b73b70683233dc2020de61ce1d6b259057a7bdd9bbcf0552659a59,5,5,0.001311777037855788,,blocked_selected_prefix_state_not_serialized,not_computed,selected-prefix optimized state/theta is not serialized in the source artifact,98,70,539,qiskit_selected_generic_prefix_compile,ok,12901.0,13956.0,0.0,13956.0,2780381.0,466828.0,ok,generic_result_adapt_history_prefix_components,"{""components"": {""N_H_refit_eval"": 921.0, ""N_grad_probe"": 2151.0, ""N_metric_probe"": 463756.0, ""N_other_quantum"": 0.0, ""history_len"": 30}, ""reference_state_status"": ""ok""}","[[0.0,1.0355709009619218],[1.0,0.043353119499240034],[2.0,0.022473623249678054],[3.0,0.0014957332582067329],[4.0,0.001311777037855788],[5.0,0.0011278152140858921],[6.0,0.0011275990067599606],[7.0,0.0011275990067599606],[8.0,0.0011275990067599606],[9.0,0.0011275990067599606],[10.0,0.0011275990067599606],[11.0,0.0011275990067599606],[12.0,0.0011275990067599606],[13.0,0.0011275990067599606],[14.0,0.0011275990067599606],[15.0,0.0011275990067599606],[16.0,0.0011275990067599606],[17.0,0.0011275990067599606],[18.0,0.0011275990067599606],[19.0,0.0011275990067599606],[20.0,0.0011275990067599606],[21.0,0.0011275990067599606],[22.0,0.0011275990067599606],[23.0,0.0011275990067599606],[24.0,0.0011275990067599606],[25.0,0.0011275990067599606],[26.0,0.0011275990067599606],[27.0,0.0011275990067599606],[28.0,0.0011275990067599606],[29.0,0.0011275990067599606],[30.0,0.0011275990067599606]]",output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__geo__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json,ba264ec851447becd55d6f2c13f2ed236c33242f45cc51ae6cff6b97800e015a,output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__geo__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,selected_prefix_k=5; policy=first_plateau_rel_tol; source=output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__geo__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json
append_macro_c,Append macro,append-only ADAPT with macro-generator-only pool,C_macro_only,weak-weak,append,POWELL,done,true,,first_plateau_rel_tol,ok,23,paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__append__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,output/pdf/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630_powell.json,dac548a960b73b70683233dc2020de61ce1d6b259057a7bdd9bbcf0552659a59,23,23,0.0009192819178269751,,blocked_selected_prefix_state_not_serialized,not_computed,selected-prefix optimized state/theta is not serialized in the source artifact,4216,4033,15936,qiskit_selected_generic_prefix_compile,ok,2475.0,237356.0,0.0,237356.0,0.0,108633.0,ok,generic_result_adapt_history_prefix_components,"{""components"": {""N_H_refit_eval"": 106655.0, ""N_grad_probe"": 1978.0, ""N_metric_probe"": 0.0, ""N_other_quantum"": 0.0, ""history_len"": 30}, ""reference_state_status"": ""ok""}","[[0.0,1.0355709009619218],[1.0,0.043353119499240034],[2.0,0.02247362324967872],[3.0,0.0014957332582068439],[4.0,0.0013117770378571203],[5.0,0.0011346839099926065],[6.0,0.0011338288294809873],[7.0,0.0011278152141340758],[8.0,0.001114489668836316],[9.0,0.001114479422912651],[10.0,0.0011050123630553799],[11.0,0.0011050122436859766],[12.0,0.0011050079061898366],[13.0,0.0011030329599489574],[14.0,0.0011030328702570369],[15.0,0.001103032843610241],[16.0,0.0011030328148837754],[17.0,0.001073803089864711],[18.0,0.0009394074821859055],[19.0,0.0009261208959514544],[20.0,0.0009194246713150056],[21.0,0.0009193114443605266],[22.0,0.0009192819178269751],[23.0,0.00036917404831438017],[24.0,0.000369128875648439],[25.0,0.000368957054541319],[26.0,0.00036887645785221856],[27.0,0.00036887645746785935],[28.0,0.00036887645723293616],[29.0,0.0003688764569935721],[30.0,0.0003688764569935721]]",output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__append__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json,a0b53b4643d97588a04fb688f09dd48964a90a1cd650e95d6cad68d167c8c3a6,output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__append__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,selected_prefix_k=23; policy=first_plateau_rel_tol; source=output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__append__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json
append_singleton_b1,Append singleton,append-only ADAPT with common Phase-0 hard-guard singleton pool,B_common_phase0_singleton_hard_guard,weak-weak,append,POWELL,done,true,,first_plateau_rel_tol,ok,5,paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__append__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,output/pdf/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630_powell.json,dac548a960b73b70683233dc2020de61ce1d6b259057a7bdd9bbcf0552659a59,5,5,0.0013117770378571203,,blocked_selected_prefix_state_not_serialized,not_computed,selected-prefix optimized state/theta is not serialized in the source artifact,98,70,534,qiskit_selected_generic_prefix_compile,ok,12495.0,25232.0,0.0,25232.0,0.0,3129.0,ok,generic_result_adapt_history_prefix_components,"{""components"": {""N_H_refit_eval"": 984.0, ""N_grad_probe"": 2145.0, ""N_metric_probe"": 0.0, ""N_other_quantum"": 0.0, ""history_len"": 30}, ""reference_state_status"": ""ok""}","[[0.0,1.0355709009619218],[1.0,0.043353119499240034],[2.0,0.02247362324967872],[3.0,0.0014957332582068439],[4.0,0.0013117770378571203],[5.0,0.0011346839099926065],[6.0,0.0011338288294809873],[7.0,0.0011278152141340758],[8.0,0.0011275978302766054],[9.0,0.001127382799045784],[10.0,0.0011271745385507126],[11.0,0.0011269684615271558],[12.0,0.0011269636725258492],[13.0,0.0011268564519680835],[14.0,0.0011268560904490466],[15.0,0.0011268557397750012],[16.0,0.00112685573938065],[17.0,0.0011268557390112788],[18.0,0.001126855738643906],[19.0,0.0011268557383038447],[20.0,0.0011268557379654487],[21.0,0.0011268557376428179],[22.0,0.0011268557373318444],[23.0,0.001126855737080379],[24.0,0.001126855736841903],[25.0,0.0011268557366541643],[26.0,0.0011268557365073928],[27.0,0.0011268557363859344],[28.0,0.001126855736289789],[29.0,0.001126855736219956],[30.0,0.001126855736219956]]",output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__append__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json,214bc8ad0f7c9c7150e20b991b4e38632215327aaaa81a806e1407ca6c4a8035,output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__append__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,selected_prefix_k=5; policy=first_plateau_rel_tol; source=output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__weak_weak__append__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json
snake_native_a1,SNAKE,native SNAKE with Phase-III hard-guard singleton replacement,A_native_staged_singleton_hard_guard,intermediate-weak,snake,POWELL,done,true,,manual_snake_selected_prefix_by_regime,ok,9,paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__snake__A_native_staged_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,output/pdf/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630_powell.json,dac548a960b73b70683233dc2020de61ce1d6b259057a7bdd9bbcf0552659a59,9,9,0.00018956440411416198,,blocked_selected_prefix_state_not_serialized,not_computed,selected-prefix optimized state/theta is not serialized in the source artifact,30,24,129,qiskit_selected_snake_history_prefix_compile,ok,9898.0,7270.0,1855.0,9125.0,1268.0,5020.0,ok,snake_algorithmic_work_from_payload(scope=display_prefix),"{""audit_status"": ""ok"", ""history_position"": 9}","[[0.0,0.9407479976016191],[1.0,0.11999563910869498],[2.0,0.024613812328669382],[3.0,0.019291115716809915],[4.0,0.01280148953446053],[5.0,0.007300401482589869],[6.0,0.0006470502618856067],[7.0,0.000424086945503388],[8.0,0.00027490587945294687],[9.0,0.00018956440411416198],[10.0,0.00017817710937512166],[11.0,0.00017475735847694018],[12.0,0.00017475715413900472],[13.0,0.0001747568035193603],[14.0,0.00017443566939617794],[15.0,0.00017443705801234444],[16.0,0.00017443589871274368],[17.0,0.00017425071176829787],[18.0,0.00017425289999434268],[19.0,0.00017425228318368458],[20.0,0.00017425196098164175],[21.0,0.00017425164337631083],[22.0,0.00017425132725862325],[23.0,0.00017425101191032022],[24.0,0.00017425069712473373],[25.0,0.00017425038258772618],[26.0,0.00017425006808274857],[27.0,0.0001742497540354604],[28.0,0.00017424943998739506],[29.0,0.00017424912627311828],[30.0,0.00017424872384302903]]",output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__snake__A_native_staged_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/json/result.json,6df753068859a3012c54f18977d30db9a5379bca686d2a394251e54fe71d3660,output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__snake__A_native_staged_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,selected_prefix_k=9; policy=manual_snake_selected_prefix_by_regime; source=output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__snake__A_native_staged_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/json/result.json
geo_macro_c,Geo macro,Geo-ADAPT with macro-generator-only pool,C_macro_only,intermediate-weak,geo,POWELL,done,true,,first_plateau_rel_tol,ok,4,paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__geo__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,output/pdf/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630_powell.json,dac548a960b73b70683233dc2020de61ce1d6b259057a7bdd9bbcf0552659a59,4,4,0.09893293320249796,,blocked_selected_prefix_state_not_serialized,not_computed,selected-prefix optimized state/theta is not serialized in the source artifact,70,69,528,qiskit_selected_generic_prefix_compile,ok,2881.0,16936.0,0.0,16936.0,139777.0,19792.0,ok,generic_result_adapt_history_prefix_components,"{""components"": {""N_H_refit_eval"": 686.0, ""N_grad_probe"": 385.0, ""N_metric_probe"": 18721.0, ""N_other_quantum"": 0.0, ""history_len"": 30}, ""reference_state_status"": ""ok""}","[[0.0,0.9407479976016265],[1.0,0.11999563910870198],[2.0,0.09911614285914017],[3.0,0.09893293320249796],[4.0,0.07795429664731951],[5.0,0.07777033482354834],[6.0,0.07777014710211533],[7.0,0.0777699324741003],[8.0,0.07776984001334675],[9.0,0.07776984001311937],[10.0,0.07776984001294285],[11.0,0.07776984001279552],[12.0,0.07776984001265597],[13.0,0.07776984001252041],[14.0,0.07776984001238263],[15.0,0.07776984001225051],[16.0,0.07776984001211407],[17.0,0.07776984001196907],[18.0,0.07776984001182857],[19.0,0.07776984001169646],[20.0,0.07776984001156295],[21.0,0.07776984001143344],[22.0,0.07776984001129916],[23.0,0.07776984001116993],[24.0,0.07776984001102444],[25.0,0.07776984001089704],[26.0,0.07776984001077081],[27.0,0.07776984001063203],[28.0,0.07776984001049841],[29.0,0.07776984001037102],[30.0,0.07776984001037102]]",output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__geo__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json,548746aee514688474bf93659f6595a2f4284c879fd8f257479b347bbca2d255,output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__geo__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,selected_prefix_k=4; policy=first_plateau_rel_tol; source=output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__geo__C_macro_only__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json
geo_singleton_b1,Geo singleton,Geo-ADAPT with common Phase-0 hard-guard singleton pool,B_common_phase0_singleton_hard_guard,intermediate-weak,geo,POWELL,done,true,,first_plateau_rel_tol,ok,2,paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__geo__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,output/pdf/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630/paper_i_hh_fullmeta_singleton_symmetry_chtc_current_20260630_powell.json,dac548a960b73b70683233dc2020de61ce1d6b259057a7bdd9bbcf0552659a59,2,2,0.11999563910870181,,blocked_selected_prefix_state_not_serialized,not_computed,selected-prefix optimized state/theta is not serialized in the source artifact,40,40,285,qiskit_selected_generic_prefix_compile,ok,12901.0,10559.0,0.0,10559.0,2780381.0,186863.0,ok,generic_result_adapt_history_prefix_components,"{""components"": {""N_H_refit_eval"": 241.0, ""N_grad_probe"": 861.0, ""N_metric_probe"": 185761.0, ""N_other_quantum"": 0.0, ""history_len"": 30}, ""reference_state_status"": ""ok""}","[[0.0,0.9407479976016269],[1.0,0.11999563910870181],[2.0,0.09911614285914072],[3.0,0.09893293320249841],[4.0,0.09893257041204834],[5.0,0.09893257040644887],[6.0,0.09893257040644843],[7.0,0.09893257040644832],[8.0,0.0989325704064481],[9.0,0.09893257040644715],[10.0,0.09893257040644621],[11.0,0.0989325704064461],[12.0,0.0989325704064461],[13.0,0.0989325704064461],[14.0,0.0989325704064461],[15.0,0.0989325704064461],[16.0,0.0989325704064461],[17.0,0.0989325704064461],[18.0,0.0989325704064461],[19.0,0.0989325704064461],[20.0,0.0989325704064461],[21.0,0.0989325704064461],[22.0,0.0989325704064461],[23.0,0.0989325704064461],[24.0,0.0989325704064461],[25.0,0.0989325704064461],[26.0,0.0989325704064461],[27.0,0.0989325704064461],[28.0,0.0989325704064461],[29.0,0.0989325704064461],[30.0,0.0989325704064461]]",output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__geo__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json,0b2f99a1b34b61896469a8460fe518614ba0cbb97536bdba3e53af118dd94efa,output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__geo__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry,selected_prefix_k=2; policy=first_plateau_rel_tol; source=output/chtc_retrievals/paper_i_hh_fullmeta_singleton_symmetry_20260630_current_fetch/raw_outputs/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell/paper_i_hh_fullmeta_singleton_symmetry_20260630_schedfix_powell__intermediate_weak__geo__B_common_phase0_singleton_hard_guard__native_forced__powell200__depth30_noearlystop__fullmeta_singleton_symmetry/result/generic_static_single.json
