tag,family_requested,family_resolved,method,reps,delta_abs,relative_error_abs,gate_pass_1e2,runtime_s,stop_reason,output_json,output_log
hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed02_replay,match_adapt,paop_lf_std,SPSA,3,0.017225292975371648,0.15629463498868879,False,423.16649674996734,converged,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed02/replay_full.json,artifacts/json/hh_l2_logical_screen_runs_heavy_d30_a3000_f2500/hh_l2_logical_screen_heavy_d30_a3000_f2500_U4_g1_w1_seed02/replay_full.log
